tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
139052,note_on,,6,0,1,,,,,,,,,,,,,,0,83,0
139056,note_on,,4,0,1,,,,,,,,,,,,,,0,35,42
139230,note_on,,174,0,1,,,,,,,,,,,,,,0,78,0
139252,note_on,,22,0,1,,,,,,,,,,,,,,0,35,0
139270,control_change,,18,0,1,,,,,,,,,,,,64,127,0,,
139328,note_on,,58,0,1,,,,,,,,,,,,,,0,78,50
139334,note_on,,6,0,1,,,,,,,,,,,,,,0,47,0
139350,note_on,,16,0,1,,,,,,,,,,,,,,0,71,47
139366,note_on,,16,0,1,,,,,,,,,,,,,,0,81,0
139452,note_on,,86,0,1,,,,,,,,,,,,,,0,71,0
139594,control_change,,142,0,1,,,,,,,,,,,,64,0,0,,
139628,note_on,,34,0,1,,,,,,,,,,,,,,0,78,0
139628,note_on,,0,0,1,,,,,,,,,,,,,,0,80,54
139634,note_on,,6,0,1,,,,,,,,,,,,,,0,76,42
139652,note_on,,18,0,1,,,,,,,,,,,,,,0,40,36
139655,note_on,,3,0,1,,,,,,,,,,,,,,0,52,31
139860,note_on,,205,0,1,,,,,,,,,,,,,,0,80,0
139886,control_change,,26,0,1,,,,,,,,,,,,64,127,0,,
139889,note_on,,3,0,1,,,,,,,,,,,,,,0,76,0
139898,note_on,,9,0,1,,,,,,,,,,,,,,0,52,0
139930,note_on,,32,0,1,,,,,,,,,,,,,,0,40,0
139958,note_on,,28,0,1,,,,,,,,,,,,,,0,83,83
139978,control_change,,20,0,1,,,,,,,,,,,,64,0,0,,
140024,note_on,,46,0,1,,,,,,,,,,,,,,0,83,0
140084,note_on,,60,0,1,,,,,,,,,,,,,,0,80,66
140134,note_on,,50,0,1,,,,,,,,,,,,,,0,80,0
140224,note_on,,90,0,1,,,,,,,,,,,,,,0,80,62
140230,note_on,,6,0,1,,,,,,,,,,,,,,0,52,43
140236,note_on,,6,0,1,,,,,,,,,,,,,,0,76,61
140238,note_on,,2,0,1,,,,,,,,,,,,,,0,40,47
140318,note_on,,80,0,1,,,,,,,,,,,,,,0,76,0
140362,control_change,,44,0,1,,,,,,,,,,,,64,127,0,,
140372,note_on,,10,0,1,,,,,,,,,,,,,,0,52,0
140386,note_on,,14,0,1,,,,,,,,,,,,,,0,80,0
140500,note_on,,114,0,1,,,,,,,,,,,,,,0,40,0
140530,note_on,,30,0,1,,,,,,,,,,,,,,0,80,67
140533,note_on,,3,0,1,,,,,,,,,,,,,,0,83,92
140684,note_on,,151,0,1,,,,,,,,,,,,,,0,80,0
140792,control_change,,108,0,1,,,,,,,,,,,,64,0,0,,
140838,note_on,,46,0,1,,,,,,,,,,,,,,0,78,56
140844,note_on,,6,0,1,,,,,,,,,,,,,,0,47,31
140844,note_on,,0,0,1,,,,,,,,,,,,,,0,81,67
140854,note_on,,10,0,1,,,,,,,,,,,,,,0,35,38
140857,note_on,,3,0,1,,,,,,,,,,,,,,0,83,0
141006,note_on,,149,0,1,,,,,,,,,,,,,,0,78,0
141052,note_on,,46,0,1,,,,,,,,,,,,,,0,35,0
141052,control_change,,0,0,1,,,,,,,,,,,,64,127,0,,
141132,note_on,,80,0,1,,,,,,,,,,,,,,0,47,0
141154,note_on,,22,0,1,,,,,,,,,,,,,,0,78,62
141176,note_on,,22,0,1,,,,,,,,,,,,,,0,81,0
141176,note_on,,0,0,1,,,,,,,,,,,,,,0,71,48
141314,note_on,,138,0,1,,,,,,,,,,,,,,0,71,0
141406,control_change,,92,0,1,,,,,,,,,,,,64,0,0,,
141470,note_on,,64,0,1,,,,,,,,,,,,,,0,78,0
141480,note_on,,10,0,1,,,,,,,,,,,,,,0,80,52
141494,note_on,,14,0,1,,,,,,,,,,,,,,0,76,37
141498,note_on,,4,0,1,,,,,,,,,,,,,,0,52,33
141502,note_on,,4,0,1,,,,,,,,,,,,,,0,40,39
141580,note_on,,78,0,1,,,,,,,,,,,,,,0,76,0
141652,control_change,,72,0,1,,,,,,,,,,,,64,127,0,,
141654,note_on,,2,0,1,,,,,,,,,,,,,,0,80,0
141788,note_on,,134,0,1,,,,,,,,,,,,,,0,52,0
141820,note_on,,32,0,1,,,,,,,,,,,,,,0,88,42
141838,control_change,,18,0,1,,,,,,,,,,,,64,0,0,,
141874,note_on,,36,0,1,,,,,,,,,,,,,,0,88,0
141934,note_on,,60,0,1,,,,,,,,,,,,,,0,88,66
141988,note_on,,54,0,1,,,,,,,,,,,,,,0,88,0
142108,note_on,,120,0,1,,,,,,,,,,,,,,0,88,65
142116,note_on,,8,0,1,,,,,,,,,,,,,,0,52,57
142250,note_on,,134,0,1,,,,,,,,,,,,,,0,88,0
142260,note_on,,10,0,1,,,,,,,,,,,,,,0,85,68
142282,note_on,,22,0,1,,,,,,,,,,,,,,0,40,0
142342,note_on,,60,0,1,,,,,,,,,,,,,,0,85,0
142428,note_on,,86,0,1,,,,,,,,,,,,,,0,88,47
142476,note_on,,48,0,1,,,,,,,,,,,,,,0,88,0
142542,note_on,,66,0,1,,,,,,,,,,,,,,0,88,59
142602,note_on,,60,0,1,,,,,,,,,,,,,,0,88,0
142722,note_on,,120,0,1,,,,,,,,,,,,,,0,88,65
142726,note_on,,4,0,1,,,,,,,,,,,,,,0,56,39
142744,note_on,,18,0,1,,,,,,,,,,,,,,0,52,0
142870,note_on,,126,0,1,,,,,,,,,,,,,,0,88,0
142875,note_on,,5,0,1,,,,,,,,,,,,,,0,83,83
142942,note_on,,67,0,1,,,,,,,,,,,,,,0,83,0
143048,note_on,,106,0,1,,,,,,,,,,,,,,0,88,44
143096,note_on,,48,0,1,,,,,,,,,,,,,,0,88,0
143172,note_on,,76,0,1,,,,,,,,,,,,,,0,88,48
143238,note_on,,66,0,1,,,,,,,,,,,,,,0,88,0
143360,note_on,,122,0,1,,,,,,,,,,,,,,0,88,51
143398,note_on,,38,0,1,,,,,,,,,,,,,,0,57,24
143410,note_on,,12,0,1,,,,,,,,,,,,,,0,56,0
143528,note_on,,118,0,1,,,,,,,,,,,,,,0,88,0
143532,note_on,,4,0,1,,,,,,,,,,,,,,0,85,46
143628,note_on,,96,0,1,,,,,,,,,,,,,,0,85,0
143696,note_on,,68,0,1,,,,,,,,,,,,,,0,83,68
143814,note_on,,118,0,1,,,,,,,,,,,,,,0,83,0
143860,note_on,,46,0,1,,,,,,,,,,,,,,0,81,48
143908,note_on,,48,0,1,,,,,,,,,,,,,,0,81,0
143996,note_on,,88,0,1,,,,,,,,,,,,,,0,81,41
144038,note_on,,42,0,1,,,,,,,,,,,,,,0,57,0
144038,note_on,,0,0,1,,,,,,,,,,,,,,0,59,28
144184,note_on,,146,0,1,,,,,,,,,,,,,,0,81,0
144184,note_on,,0,0,1,,,,,,,,,,,,,,0,80,46
144326,control_change,,142,0,1,,,,,,,,,,,,64,127,0,,
144356,control_change,,30,0,1,,,,,,,,,,,,64,0,0,,
144364,note_on,,8,0,1,,,,,,,,,,,,,,0,80,0
144368,note_on,,4,0,1,,,,,,,,,,,,,,0,78,39
144550,note_on,,182,0,1,,,,,,,,,,,,,,0,78,0
144556,note_on,,6,0,1,,,,,,,,,,,,,,0,76,33
144770,note_on,,214,0,1,,,,,,,,,,,,,,0,76,0
144792,note_on,,22,0,1,,,,,,,,,,,,,,0,78,32
144830,note_on,,38,0,1,,,,,,,,,,,,,,0,47,26
144834,control_change,,4,0,1,,,,,,,,,,,,64,127,0,,
144858,note_on,,24,0,1,,,,,,,,,,,,,,0,78,0
144858,note_on,,0,0,1,,,,,,,,,,,,,,0,80,42
144894,control_change,,36,0,1,,,,,,,,,,,,64,0,0,,
144916,note_on,,22,0,1,,,,,,,,,,,,,,0,80,0
144952,note_on,,36,0,1,,,,,,,,,,,,,,0,78,26
144992,note_on,,40,0,1,,,,,,,,,,,,,,0,80,48
145062,note_on,,70,0,1,,,,,,,,,,,,,,0,80,0
145154,note_on,,92,0,1,,,,,,,,,,,,,,0,80,34
145162,note_on,,8,0,1,,,,,,,,,,,,,,0,78,0
145210,note_on,,48,0,1,,,,,,,,,,,,,,0,78,21
145218,note_on,,8,0,1,,,,,,,,,,,,,,0,80,0
145274,note_on,,56,0,1,,,,,,,,,,,,,,0,78,0
145310,note_on,,36,0,1,,,,,,,,,,,,,,0,80,22
145336,note_on,,26,0,1,,,,,,,,,,,,,,0,59,0
145350,note_on,,14,0,1,,,,,,,,,,,,,,0,78,50
145374,note_on,,24,0,1,,,,,,,,,,,,,,0,80,0
145464,note_on,,90,0,1,,,,,,,,,,,,,,0,78,0
145498,note_on,,34,0,1,,,,,,,,,,,,,,0,76,24
145772,note_on,,274,0,1,,,,,,,,,,,,,,0,76,0
145780,note_on,,8,0,1,,,,,,,,,,,,,,0,78,29
146448,note_on,,668,0,1,,,,,,,,,,,,,,0,78,0
146474,note_on,,26,0,1,,,,,,,,,,,,,,0,47,0
146478,note_on,,4,0,1,,,,,,,,,,,,,,0,76,27
146478,note_on,,0,0,1,,,,,,,,,,,,,,0,40,35
146486,note_on,,8,0,1,,,,,,,,,,,,,,0,52,23
147968,control_change,,1482,0,1,,,,,,,,,,,,64,127,0,,
148322,note_on,,354,0,1,,,,,,,,,,,,,,0,40,0
148528,note_on,,206,0,1,,,,,,,,,,,,,,0,52,0
148556,note_on,,28,0,1,,,,,,,,,,,,,,0,76,0
149674,control_change,,1118,0,1,,,,,,,,,,,,64,0,0,,
149674,end_of_track,,0,1,1,,,,,,,,,,,,,,,,
